Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16
15/03/2005;03.00.00;0.6;972.0;-200.0;1.8;571.0;95.0;931.0;72.0;1063.0;764.0;10.1;69.8;0.8619;;
15/03/2005;04.00.00;0.5;911.0;-200.0;1.1;508.0;68.0;1048.0;58.0;1005.0;667.0;11.6;61.0;0.8299;;
15/03/2005;05.00.00;0.4;923.0;-200.0;1.2;516.0;75.0;1049.0;59.0;1002.0;667.0;10.1;64.5;0.7968;;
15/03/2005;06.00.00;0.6;981.0;-200.0;2.4;610.0;145.0;867.0;88.0;1068.0;856.0;9.3;67.9;0.7969;;
15/03/2005;07.00.00;0.9;1038.0;-200.0;3.8;701.0;185.0;760.0;110.0;1102.0;940.0;10.1;64.3;0.7934;;
15/03/2005;08.00.00;2.6;1370.0;-200.0;14.0;1118.0;506.0;495.0;151.0;1459.0;1406.0;10.4;62.7;0.7909;;
15/03/2005;09.00.00;3.3;1471.0;-200.0;18.9;1265.0;485.0;434.0;158.0;1655.0;1617.0;13.0;53.9;0.8036;;
15/03/2005;10.00.00;4.0;1447.0;-200.0;15.6;1167.0;684.0;466.0;194.0;1514.0;1694.0;16.4;44.6;0.8242;;
15/03/2005;11.00.00;3.1;1329.0;-200.0;13.2;1090.0;562.0;508.0;181.0;1401.0;1473.0;19.1;36.7;0.8044;;
15/03/2005;12.00.00;2.2;1197.0;-200.0;10.3;989.0;357.0;577.0;161.0;1297.0;1087.0;21.0;30.6;0.7508;;
15/03/2005;13.00.00;2.1;1198.0;-200.0;9.7;968.0;306.0;590.0;143.0;1264.0;945.0;22.1;27.6;0.7254;;
15/03/2005;14.00.00;2.2;1171.0;-200.0;10.0;977.0;292.0;608.0;142.0;1234.0;905.0;22.2;25.5;0.6752;;
15/03/2005;15.00.00;1.9;1191.0;-200.0;10.9;1011.0;305.0;620.0;146.0;1262.0;903.0;23.6;23.2;0.6665;;
15/03/2005;16.00.00;2.5;1213.0;-200.0;12.3;1060.0;386.0;578.0;166.0;1292.0;1041.0;23.6;22.9;0.6571;;
15/03/2005;17.00.00;2.9;1258.0;-200.0;14.2;1124.0;408.0;552.0;172.0;1363.0;1194.0;22.8;24.6;0.6736;;
15/03/2005;18.00.00;3.9;1413.0;-200.0;21.6;1339.0;521.0;464.0;196.0;1611.0;1533.0;20.3;29.7;0.6973;;
15/03/2005;19.00.00;6.3;1610.0;-200.0;30.9;1573.0;766.0;381.0;243.0;1890.0;1932.0;18.0;36.0;0.7345;;
15/03/2005;20.00.00;7.4;1710.0;-200.0;33.5;1632.0;841.0;346.0;248.0;2028.0;2140.0;16.4;41.9;0.7759;;
15/03/2005;21.00.00;5.7;1515.0;-200.0;19.9;1295.0;754.0;435.0;233.0;1615.0;1871.0;14.9;47.6;0.8003;;
15/03/2005;22.00.00;2.3;1199.0;-200.0;8.4;916.0;350.0;613.0;174.0;1227.0;1435.0;13.8;49.6;0.7793;;
15/03/2005;23.00.00;1.5;1128.0;-200.0;6.1;818.0;244.0;674.0;149.0;1156.0;1303.0;13.2;51.6;0.7765;;
16/03/2005;00.00.00;1.4;1108.0;-200.0;5.7;798.0;221.0;694.0;134.0;1144.0;1199.0;11.8;56.9;0.7836;;
16/03/2005;01.00.00;1.1;1038.0;-200.0;4.0;709.0;183.0;768.0;123.0;1087.0;1069.0;11.4;58.0;0.7818;;
16/03/2005;02.00.00;0.9;1004.0;-200.0;2.9;646.0;166.0;823.0;111.0;1054.0;989.0;11.3;58.0;0.7742;;
16/03/2005;03.00.00;0.7;969.0;-200.0;2.0;584.0;133.0;904.0;93.0;1021.0;899.0;10.7;59.6;0.7673;;
16/03/2005;04.00.00;0.6;938.0;-200.0;1.7;559.0;147.0;942.0;97.0;1026.0;850.0;9.0;65.4;0.7532;;
16/03/2005;05.00.00;0.6;927.0;-200.0;1.6;549.0;119.0;967.0;86.0;1008.0;828.0;8.0;68.9;0.7402;;
16/03/2005;06.00.00;0.8;977.0;-200.0;3.3;673.0;179.0;830.0;99.0;1060.0;902.0;7.5;70.9;0.7358;;
16/03/2005;07.00.00;1.0;1011.0;-200.0;3.6;685.0;178.0;823.0;99.0;1054.0;902.0;7.6;69.2;0.7238;;
16/03/2005;08.00.00;2.1;1228.0;-200.0;10.2;984.0;390.0;588.0;129.0;1293.0;1222.0;8.7;64.3;0.7257;;
16/03/2005;09.00.00;4.2;1521.0;-200.0;25.2;1434.0;579.0;404.0;161.0;1809.0;1784.0;11.7;54.3;0.7459;;
16/03/2005;10.00.00;4.3;1425.0;-200.0;16.0;1178.0;735.0;468.0;202.0;1477.0;1761.0;15.9;42.2;0.7553;;
16/03/2005;11.00.00;3.2;1339.0;-200.0;13.3;1094.0;568.0;509.0;200.0;1376.0;1634.0;19.3;34.7;0.7681;;
16/03/2005;12.00.00;2.8;1310.0;-200.0;11.9;1046.0;487.0;552.0;194.0;1351.0;1527.0;23.1;27.3;0.7615;;
16/03/2005;13.00.00;2.4;1250.0;-200.0;10.9;1012.0;343.0;585.0;173.0;1249.0;1192.0;26.1;20.8;0.6959;;
16/03/2005;14.00.00;2.5;1181.0;-200.0;11.0;1015.0;351.0;617.0;169.0;1192.0;1023.0;26.8;17.9;0.6249;;
16/03/2005;15.00.00;2.9;1272.0;-200.0;17.3;1220.0;417.0;533.0;188.0;1353.0;1251.0;28.4;16.0;0.6095;;
16/03/2005;16.00.00;3.0;1231.0;-200.0;12.4;1064.0;509.0;618.0;211.0;1188.0;1082.0;28.8;15.1;0.5877;;
16/03/2005;17.00.00;3.6;1286.0;-200.0;17.4;1223.0;573.0;529.0;210.0;1350.0;1348.0;27.9;15.6;0.5782;;
16/03/2005;18.00.00;3.5;1315.0;-200.0;17.5;1225.0;518.0;509.0;193.0;1408.0;1365.0;24.1;20.6;0.6075;;
16/03/2005;19.00.00;4.8;1494.0;-200.0;26.2;1460.0;641.0;420.0;227.0;1682.0;1827.0;21.0;28.0;0.6904;;
16/03/2005;20.00.00;4.4;1494.0;-200.0;23.1;1381.0;544.0;422.0;223.0;1677.0;1879.0;18.4;38.8;0.8152;;
16/03/2005;21.00.00;4.9;1545.0;-200.0;23.5;1390.0;582.0;423.0;229.0;1676.0;1915.0;16.9;42.9;0.8222;;
16/03/2005;22.00.00;2.9;1354.0;-200.0;13.3;1094.0;407.0;517.0;194.0;1357.0;1705.0;15.5;45.0;0.7895;;
16/03/2005;23.00.00;2.1;1301.0;-200.0;10.5;998.0;327.0;553.0;171.0;1283.0;1610.0;14.3;49.6;0.8049;;
17/03/2005;00.00.00;1.6;1144.0;-200.0;6.3;826.0;221.0;661.0;147.0;1158.0;1300.0;14.7;48.0;0.7977;;
17/03/2005;01.00.00;1.2;1080.0;-200.0;4.4;732.0;142.0;748.0;111.0;1087.0;1093.0;13.3;51.4;0.7821;;
17/03/2005;02.00.00;0.9;1013.0;-200.0;3.3;671.0;123.0;817.0;104.0;1056.0;986.0;12.6;53.7;0.7793;;
17/03/2005;03.00.00;0.7;966.0;-200.0;2.0;587.0;106.0;921.0;90.0;1017.0;846.0;11.5;56.8;0.7706;;
17/03/2005;04.00.00;-200.0;959.0;-200.0;1.9;578.0;100.0;909.0;81.0;1016.0;822.0;10.1;61.9;0.7631;;
17/03/2005;05.00.00;0.5;919.0;-200.0;1.4;532.0;85.0;997.0;69.0;983.0;714.0;9.8;61.8;0.7523;;
17/03/2005;06.00.00;0.6;953.0;-200.0;2.3;604.0;114.0;903.0;84.0;1020.0;838.0;9.0;64.3;0.7417;;
17/03/2005;07.00.00;1.3;1117.0;-200.0;5.9;808.0;299.0;669.0;123.0;1178.0;1109.0;7.9;68.4;0.7324;;
17/03/2005;08.00.00;3.8;1485.0;-200.0;18.9;1265.0;723.0;441.0;166.0;1647.0;1676.0;9.5;62.6;0.7444;;
17/03/2005;09.00.00;5.6;1583.0;-200.0;26.1;1457.0;745.0;376.0;189.0;1808.0;1976.0;13.2;51.0;0.7704;;
17/03/2005;10.00.00;4.4;1448.0;-200.0;16.2;1187.0;668.0;471.0;217.0;1490.0;1814.0;16.9;40.3;0.7717;;
17/03/2005;11.00.00;3.0;1294.0;-200.0;10.8;1006.0;571.0;567.0;196.0;1296.0;1538.0;20.8;31.3;0.7617;;
17/03/2005;12.00.00;2.2;1269.0;-200.0;11.1;1016.0;388.0;579.0;189.0;1273.0;1383.0;24.3;24.7;0.7407;;
17/03/2005;13.00.00;2.0;1247.0;-200.0;10.2;985.0;323.0;581.0;174.0;1255.0;1184.0;26.7;22.6;0.7785;;
17/03/2005;14.00.00;2.2;1239.0;-200.0;11.9;1045.0;312.0;559.0;161.0;1312.0;1094.0;27.1;21.7;0.7636;;
17/03/2005;15.00.00;2.1;1199.0;-200.0;11.8;1041.0;320.0;574.0;158.0;1271.0;986.0;28.3;17.9;0.6769;;
17/03/2005;16.00.00;2.2;1216.0;-200.0;10.9;1013.0;322.0;576.0;161.0;1277.0;967.0;27.8;20.0;0.7378;;
17/03/2005;17.00.00;1.9;1131.0;-200.0;8.6;925.0;276.0;638.0;147.0;1158.0;831.0;26.2;19.4;0.6491;;
17/03/2005;18.00.00;2.7;1300.0;-200.0;15.0;1149.0;341.0;530.0;165.0;1353.0;1182.0;22.7;24.4;0.6661;;
17/03/2005;19.00.00;3.9;1358.0;-200.0;21.3;1331.0;531.0;459.0;214.0;1518.0;1523.0;20.2;29.3;0.686;;
17/03/2005;20.00.00;5.6;1492.0;-200.0;24.8;1425.0;653.0;417.0;228.0;1690.0;1780.0;17.3;35.2;0.6907;;
17/03/2005;21.00.00;4.9;1413.0;-200.0;18.4;1251.0;646.0;478.0;240.0;1504.0;1682.0;16.1;38.7;0.7023;;
17/03/2005;22.00.00;2.2;1210.0;-200.0;9.1;943.0;333.0;611.0;188.0;1224.0;1390.0;14.6;44.5;0.7337;;
17/03/2005;23.00.00;1.9;1196.0;-200.0;8.1;902.0;299.0;620.0;173.0;1185.0;1390.0;13.7;48.6;0.7555;;
18/03/2005;00.00.00;1.4;1101.0;-200.0;5.9;809.0;224.0;690.0;150.0;1123.0;1201.0;12.4;52.2;0.7513;;
18/03/2005;01.00.00;1.3;1076.0;-200.0;5.1;770.0;195.0;721.0;134.0;1093.0;1107.0;11.9;53.4;0.7414;;
18/03/2005;02.00.00;1.1;1040.0;-200.0;4.5;736.0;209.0;740.0;132.0;1099.0;1050.0;10.4;58.4;0.7367;;
18/03/2005;03.00.00;0.9;989.0;-200.0;3.2;667.0;168.0;824.0;117.0;1048.0;943.0;8.9;63.5;0.7268;;
18/03/2005;04.00.00;0.9;966.0;-200.0;2.8;639.0;153.0;843.0;103.0;1033.0;903.0;8.2;65.9;0.7168;;
18/03/2005;05.00.00;0.7;912.0;-200.0;2.0;587.0;140.0;922.0;99.0;1002.0;826.0;7.7;67.1;0.7074;;
18/03/2005;06.00.00;0.8;960.0;-200.0;3.3;668.0;184.0;841.0;106.0;1038.0;878.0;7.2;68.6;0.6978;;
18/03/2005;07.00.00;1.2;1028.0;-200.0;5.4;784.0;266.0;709.0;113.0;1110.0;996.0;7.5;66.7;0.6943;;
18/03/2005;08.00.00;2.9;1375.0;-200.0;14.5;1134.0;518.0;504.0;141.0;1467.0;1470.0;8.7;61.6;0.696;;
18/03/2005;09.00.00;5.4;1522.0;-200.0;26.5;1466.0;681.0;380.0;180.0;1822.0;1883.0;12.0;51.0;0.7131;;
18/03/2005;10.00.00;4.3;1400.0;-200.0;17.6;1227.0;558.0;465.0;192.0;1542.0;1661.0;15.4;42.5;0.7379;;
18/03/2005;11.00.00;3.1;1323.0;-200.0;14.9;1144.0;457.0;502.0;187.0;1405.0;1568.0;18.8;33.5;0.7186;;
18/03/2005;12.00.00;2.4;1250.0;-200.0;10.3;990.0;353.0;579.0;169.0;1262.0;1291.0;22.2;28.1;0.7426;;
18/03/2005;13.00.00;2.3;1283.0;-200.0;12.0;1048.0;313.0;550.0;161.0;1336.0;1226.0;24.7;25.5;0.7785;;
18/03/2005;14.00.00;2.3;1171.0;-200.0;10.4;993.0;290.0;597.0;160.0;1208.0;841.0;25.0;23.4;0.7301;;
18/03/2005;15.00.00;2.3;1264.0;-200.0;12.9;1081.0;318.0;555.0;177.0;1323.0;951.0;25.9;21.9;0.7209;;
18/03/2005;16.00.00;3.4;1301.0;-200.0;15.1;1152.0;479.0;525.0;219.0;1343.0;1151.0;25.6;21.7;0.7039;;
18/03/2005;17.00.00;3.7;1321.0;-200.0;15.8;1175.0;494.0;525.0;212.0;1366.0;1279.0;25.1;21.8;0.6854;;
18/03/2005;18.00.00;4.1;1343.0;-200.0;20.1;1298.0;551.0;477.0;225.0;1495.0;1416.0;22.1;25.6;0.6728;;
18/03/2005;19.00.00;5.6;1493.0;-200.0;25.6;1444.0;701.0;417.0;240.0;1702.0;1738.0;19.1;32.5;0.7112;;
18/03/2005;20.00.00;5.3;1545.0;-200.0;24.0;1403.0;571.0;407.0;223.0;1743.0;1821.0;16.7;42.5;0.8002;;
18/03/2005;21.00.00;4.9;1477.0;-200.0;18.3;1247.0;643.0;456.0;241.0;1562.0;1733.0;15.5;48.3;0.8439;;
18/03/2005;22.00.00;2.0;1202.0;-200.0;7.2;864.0;282.0;620.0;159.0;1255.0;1115.0;13.3;60.5;0.9168;;
18/03/2005;23.00.00;1.9;1236.0;-200.0;6.8;849.0;251.0;631.0;150.0;1274.0;1131.0;12.1;67.6;0.9539;;
19/03/2005;00.00.00;2.2;1206.0;-200.0;6.8;849.0;307.0;640.0;163.0;1245.0;1127.0;11.8;68.3;0.9432;;
19/03/2005;01.00.00;1.9;1192.0;-200.0;6.4;832.0;282.0;646.0;155.0;1253.0;1167.0;11.6;68.3;0.9314;;
19/03/2005;02.00.00;1.1;1044.0;-200.0;2.7;630.0;160.0;845.0;119.0;1099.0;809.0;11.8;67.9;0.9362;;
19/03/2005;03.00.00;1.0;1053.0;-200.0;2.9;648.0;125.0;808.0;94.0;1109.0;709.0;12.3;65.8;0.9374;;
19/03/2005;04.00.00;0.9;1023.0;-200.0;2.2;600.0;106.0;872.0;80.0;1089.0;575.0;12.2;66.9;0.9496;;
19/03/2005;05.00.00;0.9;1005.0;-200.0;2.5;620.0;111.0;846.0;83.0;1098.0;572.0;12.1;67.3;0.948;;
19/03/2005;06.00.00;0.7;959.0;-200.0;1.9;578.0;115.0;907.0;79.0;1079.0;546.0;11.8;67.1;0.9274;;
19/03/2005;07.00.00;1.0;1049.0;-200.0;3.6;686.0;156.0;793.0;96.0;1159.0;795.0;11.9;65.6;0.9129;;
19/03/2005;08.00.00;2.0;1255.0;-200.0;10.1;983.0;320.0;555.0;141.0;1439.0;1268.0;12.2;65.6;0.93;;
19/03/2005;09.00.00;2.7;1285.0;-200.0;10.9;1009.0;380.0;517.0;153.0;1452.0;1366.0;12.8;64.4;0.9448;;
19/03/2005;10.00.00;2.5;1254.0;-200.0;9.9;973.0;371.0;543.0;156.0;1403.0;1328.0;13.4;62.0;0.9498;;
19/03/2005;11.00.00;2.4;1253.0;-200.0;9.7;966.0;343.0;560.0;162.0;1378.0;1251.0;14.5;57.0;0.9333;;
19/03/2005;12.00.00;2.2;1242.0;-200.0;8.9;935.0;297.0;584.0;164.0;1327.0;1127.0;15.8;51.3;0.9144;;
19/03/2005;13.00.00;2.1;1212.0;-200.0;8.5;918.0;281.0;593.0;160.0;1308.0;1066.0;17.5;46.0;0.9104;;
19/03/2005;14.00.00;1.8;1165.0;-200.0;6.6;839.0;220.0;652.0;140.0;1214.0;867.0;19.5;40.2;0.901;;
19/03/2005;15.00.00;1.4;1136.0;-200.0;5.4;781.0;174.0;712.0;119.0;1169.0;691.0;21.2;35.9;0.8943;;
19/03/2005;16.00.00;2.1;1233.0;-200.0;8.7;926.0;260.0;617.0;153.0;1293.0;917.0;21.7;35.1;0.8993;;
19/03/2005;17.00.00;1.7;1177.0;-200.0;5.8;800.0;222.0;696.0;139.0;1191.0;748.0;20.5;38.4;0.9161;;
19/03/2005;18.00.00;1.9;1223.0;-200.0;7.6;883.0;266.0;614.0;156.0;1289.0;968.0;18.2;45.9;0.9488;;
19/03/2005;19.00.00;2.7;1360.0;-200.0;12.4;1063.0;387.0;507.0;183.0;1483.0;1420.0;16.2;53.0;0.9722;;
19/03/2005;20.00.00;3.2;1435.0;-200.0;14.7;1140.0;425.0;477.0;185.0;1550.0;1530.0;15.0;57.6;0.9777;;
19/03/2005;21.00.00;3.3;1305.0;-200.0;10.5;995.0;484.0;552.0;200.0;1402.0;1341.0;14.1;60.8;0.9716;;
19/03/2005;22.00.00;2.3;1199.0;-200.0;7.3;869.0;325.0;618.0;163.0;1306.0;1160.0;13.2;65.6;0.9882;;
19/03/2005;23.00.00;1.9;1217.0;-200.0;8.5;921.0;257.0;589.0;154.0;1336.0;1261.0;13.5;63.8;0.9797;;
20/03/2005;00.00.00;1.9;1200.0;-200.0;6.8;847.0;273.0;636.0;151.0;1297.0;1132.0;13.6;63.4;0.9794;;
20/03/2005;01.00.00;1.9;1150.0;-200.0;5.9;807.0;276.0;669.0;149.0;1243.0;1042.0;13.6;63.5;0.9857;;
20/03/2005;02.00.00;1.5;1086.0;-200.0;4.3;726.0;202.0;736.0;131.0;1192.0;848.0;13.4;64.8;0.988;;
20/03/2005;03.00.00;1.1;1027.0;-200.0;3.5;684.0;132.0;788.0;94.0;1149.0;666.0;13.2;64.8;0.9801;;
20/03/2005;04.00.00;-200.0;993.0;-200.0;2.8;640.0;85.0;848.0;66.0;1110.0;548.0;13.0;65.3;0.9704;;
20/03/2005;05.00.00;0.8;985.0;-200.0;2.4;610.0;87.0;851.0;69.0;1101.0;604.0;12.6;65.9;0.9583;;
20/03/2005;06.00.00;0.6;934.0;-200.0;1.6;552.0;70.0;966.0;57.0;1063.0;520.0;13.1;64.0;0.9591;;
20/03/2005;07.00.00;0.7;977.0;-200.0;2.7;631.0;113.0;859.0;78.0;1120.0;659.0;12.4;66.2;0.95;;
20/03/2005;08.00.00;0.7;970.0;-200.0;2.5;618.0;112.0;888.0;84.0;1095.0;611.0;13.3;62.4;0.946;;
20/03/2005;09.00.00;1.0;1041.0;-200.0;3.9;706.0;140.0;778.0;97.0;1178.0;756.0;14.0;59.7;0.9491;;
20/03/2005;10.00.00;1.5;1144.0;-200.0;6.2;821.0;214.0;651.0;123.0;1262.0;988.0;15.4;54.0;0.9385;;
20/03/2005;11.00.00;2.4;1209.0;-200.0;8.8;933.0;334.0;581.0;166.0;1329.0;1058.0;17.0;47.5;0.9146;;
20/03/2005;12.00.00;1.6;1083.0;-200.0;4.3;727.0;203.0;763.0;130.0;1135.0;636.0;18.6;42.6;0.904;;
20/03/2005;13.00.00;1.2;1063.0;-200.0;3.4;678.0;163.0;796.0;109.0;1107.0;522.0;21.5;35.0;0.8886;;
20/03/2005;14.00.00;0.9;988.0;-200.0;2.2;600.0;110.0;912.0;82.0;1033.0;415.0;21.3;35.6;0.8924;;
20/03/2005;15.00.00;0.9;1060.0;-200.0;3.6;686.0;107.0;830.0;73.0;1110.0;445.0;23.1;32.1;0.8973;;
20/03/2005;16.00.00;1.1;1087.0;-200.0;4.1;717.0;135.0;786.0;91.0;1112.0;515.0;22.1;34.5;0.9035;;
20/03/2005;17.00.00;1.4;1153.0;-200.0;5.7;798.0;187.0;715.0;109.0;1184.0;678.0;21.5;35.7;0.905;;
20/03/2005;18.00.00;1.7;1167.0;-200.0;6.6;838.0;240.0;660.0;128.0;1227.0;825.0;19.3;41.6;0.923;;
20/03/2005;19.00.00;2.9;1370.0;-200.0;12.7;1072.0;398.0;535.0;155.0;1428.0;1233.0;17.3;47.8;0.9363;;
20/03/2005;20.00.00;4.0;1403.0;-200.0;14.8;1142.0;585.0;492.0;176.0;1518.0;1419.0;16.0;54.9;0.9934;;
20/03/2005;21.00.00;4.0;1364.0;-200.0;12.3;1061.0;590.0;534.0;179.0;1436.0;1397.0;15.6;58.0;1.0197;;
20/03/2005;22.00.00;1.9;1111.0;-200.0;6.3;825.0;295.0;679.0;124.0;1238.0;975.0;14.8;61.3;1.025;;
20/03/2005;23.00.00;1.5;1091.0;-200.0;5.3;777.0;209.0;711.0;105.0;1217.0;891.0;13.8;63.4;0.9916;;
21/03/2005;00.00.00;1.5;1107.0;-200.0;5.3;777.0;183.0;697.0;99.0;1221.0;945.0;13.1;66.1;0.9913;;
21/03/2005;01.00.00;1.6;1095.0;-200.0;4.7;746.0;177.0;716.0;104.0;1217.0;916.0;13.3;66.4;1.0128;;
21/03/2005;02.00.00;1.1;1027.0;-200.0;3.3;673.0;126.0;794.0;95.0;1160.0;770.0;13.3;67.0;1.0207;;
21/03/2005;03.00.00;0.8;996.0;-200.0;2.7;631.0;100.0;845.0;81.0;1153.0;697.0;13.1;68.6;1.0288;;
21/03/2005;04.00.00;0.7;955.0;-200.0;2.0;582.0;83.0;902.0;68.0;1118.0;611.0;12.2;72.4;1.0224;;
21/03/2005;05.00.00;0.6;947.0;-200.0;1.6;553.0;84.0;944.0;69.0;1110.0;693.0;11.6;73.8;1.0054;;
21/03/2005;06.00.00;0.7;1003.0;-200.0;3.0;650.0;113.0;831.0;73.0;1158.0;750.0;12.9;67.5;0.999;;
21/03/2005;07.00.00;1.3;1120.0;-200.0;6.1;815.0;270.0;660.0;113.0;1291.0;1053.0;12.8;68.0;1.0023;;
21/03/2005;08.00.00;3.2;1476.0;-200.0;17.3;1219.0;487.0;459.0;141.0;1673.0;1561.0;13.5;63.9;0.9875;;
21/03/2005;09.00.00;6.1;1653.0;-200.0;31.0;1573.0;723.0;345.0;174.0;2147.0;1920.0;14.7;59.8;0.9928;;
21/03/2005;10.00.00;4.3;1403.0;-200.0;15.4;1161.0;614.0;487.0;178.0;1576.0;1583.0;15.9;56.6;1.0147;;
21/03/2005;11.00.00;2.6;1241.0;-200.0;10.9;1011.0;395.0;545.0;163.0;1428.0;1274.0;18.3;49.4;1.0264;;
21/03/2005;12.00.00;2.0;1176.0;-200.0;8.4;914.0;310.0;621.0;143.0;1347.0;1083.0;19.8;44.2;1.0091;;
21/03/2005;13.00.00;1.8;1160.0;-200.0;7.1;862.0;259.0;636.0;127.0;1320.0;924.0;21.6;39.6;1.009;;
21/03/2005;14.00.00;2.1;1224.0;-200.0;10.0;977.0;251.0;571.0;131.0;1424.0;1002.0;23.3;35.8;1.0086;;
21/03/2005;15.00.00;2.1;1175.0;-200.0;8.2;906.0;261.0;616.0;135.0;1332.0;905.0;23.8;33.4;0.9699;;
21/03/2005;16.00.00;2.0;1235.0;-200.0;9.2;947.0;241.0;594.0;131.0;1362.0;923.0;22.8;35.3;0.9693;;
21/03/2005;17.00.00;2.6;1288.0;-200.0;12.4;1064.0;317.0;539.0;153.0;1446.0;1123.0;22.8;34.9;0.9576;;
21/03/2005;18.00.00;4.5;1512.0;-200.0;23.3;1386.0;505.0;425.0;198.0;1831.0;1602.0;20.9;39.3;0.9615;;
21/03/2005;19.00.00;6.4;1609.0;-200.0;29.7;1544.0;669.0;367.0;232.0;1999.0;1878.0;18.6;46.4;0.9867;;
21/03/2005;20.00.00;6.0;1537.0;-200.0;25.7;1446.0;638.0;392.0;224.0;1855.0;1840.0;17.2;52.7;1.0285;;
21/03/2005;21.00.00;3.8;1315.0;-200.0;14.3;1126.0;433.0;498.0;183.0;1537.0;1474.0;15.3;61.0;1.054;;
21/03/2005;22.00.00;2.1;1155.0;-200.0;8.2;909.0;252.0;604.0;144.0;1331.0;1244.0;14.2;65.4;1.0497;;
21/03/2005;23.00.00;1.2;1033.0;-200.0;4.9;759.0;154.0;735.0;117.0;1185.0;937.0;13.8;65.2;1.0275;;
22/03/2005;00.00.00;1.3;1078.0;-200.0;5.9;808.0;152.0;696.0;106.0;1221.0;891.0;13.3;65.6;0.9969;;
22/03/2005;01.00.00;1.5;1069.0;-200.0;5.7;799.0;181.0;682.0;121.0;1211.0;1044.0;12.6;67.9;0.9886;;
22/03/2005;02.00.00;0.9;952.0;-200.0;2.9;648.0;109.0;847.0;87.0;1107.0;792.0;12.8;64.5;0.9493;;
22/03/2005;03.00.00;0.7;910.0;-200.0;1.8;570.0;73.0;964.0;62.0;1060.0;670.0;12.8;63.6;0.936;;
22/03/2005;04.00.00;0.5;878.0;-200.0;1.2;517.0;83.0;1069.0;70.0;1046.0;689.0;12.0;65.2;0.9103;;
22/03/2005;05.00.00;0.6;899.0;-200.0;1.6;556.0;90.0;1001.0;66.0;1064.0;717.0;10.6;70.8;0.9033;;
22/03/2005;06.00.00;0.7;939.0;-200.0;2.5;620.0;151.0;905.0;88.0;1095.0;813.0;10.9;69.2;0.9033;;
22/03/2005;07.00.00;0.9;1001.0;-200.0;3.8;701.0;191.0;816.0;93.0;1130.0;891.0;10.3;70.9;0.8907;;
22/03/2005;08.00.00;2.2;1303.0;-200.0;13.5;1102.0;403.0;536.0;116.0;1488.0;1323.0;11.8;66.3;0.9174;;
22/03/2005;09.00.00;4.7;1557.0;-200.0;27.8;1499.0;555.0;381.0;151.0;1945.0;1817.0;14.1;58.9;0.9447;;
22/03/2005;10.00.00;4.5;1402.0;-200.0;18.8;1263.0;551.0;446.0;169.0;1640.0;1723.0;16.5;51.6;0.9601;;
22/03/2005;11.00.00;3.1;1380.0;-200.0;15.7;1170.0;473.0;477.0;166.0;1566.0;1656.0;20.2;42.1;0.984;;
22/03/2005;12.00.00;2.8;1350.0;-200.0;15.6;1168.0;388.0;475.0;160.0;1564.0;1539.0;21.7;39.0;0.9979;;
22/03/2005;13.00.00;2.4;1283.0;-200.0;12.3;1061.0;296.0;525.0;145.0;1434.0;1294.0;23.5;35.0;0.9977;;
22/03/2005;14.00.00;2.5;1293.0;-200.0;12.4;1064.0;283.0;522.0;131.0;1446.0;1229.0;23.5;34.2;0.9748;;
22/03/2005;15.00.00;2.0;1197.0;-200.0;9.1;943.0;256.0;599.0;130.0;1294.0;951.0;25.5;28.3;0.9124;;
22/03/2005;16.00.00;1.7;1142.0;-200.0;8.6;924.0;234.0;629.0;122.0;1236.0;819.0;25.5;24.7;0.7928;;
22/03/2005;17.00.00;1.7;1147.0;-200.0;8.4;914.0;215.0;633.0;113.0;1233.0;801.0;22.9;29.2;0.8055;;
22/03/2005;18.00.00;3.3;1448.0;-200.0;20.9;1322.0;454.0;447.0;156.0;1655.0;1492.0;21.3;32.9;0.8209;;
22/03/2005;19.00.00;4.5;1487.0;-200.0;21.9;1350.0;605.0;418.0;198.0;1698.0;1692.0;20.1;42.4;0.988;;
22/03/2005;20.00.00;5.8;1476.0;-200.0;20.4;1308.0;529.0;428.0;175.0;1674.0;1654.0;18.6;46.6;0.9858;;
22/03/2005;21.00.00;4.3;1282.0;-200.0;11.0;1013.0;354.0;545.0;141.0;1384.0;1287.0;17.4;50.6;0.9989;;
22/03/2005;22.00.00;3.0;1147.0;-200.0;6.8;848.0;195.0;636.0;101.0;1289.0;938.0;16.4;57.2;1.0574;;
22/03/2005;23.00.00;2.8;1130.0;-200.0;6.3;828.0;161.0;645.0;102.0;1283.0;973.0;16.3;59.4;1.0895;;
23/03/2005;00.00.00;2.7;1154.0;-200.0;6.2;822.0;187.0;656.0;119.0;1285.0;1087.0;16.0;60.2;1.0844;;
23/03/2005;01.00.00;2.4;1049.0;-200.0;3.5;683.0;156.0;782.0;110.0;1190.0;796.0;15.6;61.6;1.0859;;
23/03/2005;02.00.00;2.2;1056.0;-200.0;3.3;672.0;116.0;769.0;87.0;1184.0;830.0;15.4;62.0;1.0793;;
23/03/2005;03.00.00;2.0;1011.0;-200.0;2.5;622.0;83.0;827.0;66.0;1158.0;703.0;15.2;63.5;1.0881;;
